coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jun 19 21:49:19 +0000 2020,,https://twitter.com/jairbolsonaro/status/1274096953450790914/video/1,,48313,1274096953450790914,,,,pt,,false,12837,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","O STF determinou que as ações diretas em relação ao covid-19 são de responsabilidade de estados e municípios. Mesmo assim, o @govbr não tem medido esforços no auxílio dos brasileiros desde o início. Lamentavelmente, estes fatos não são mostrados na maior parte da mídia. @secomvc https://t.co/g9yVB9f8hP",https://twitter.com/jairbolsonaro/status/1274096953450790914,Wed Mar 31 23:13:44 +0000 2010,jairbolsonaro,false,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷. Parler: JairMBolsonaro",3194,6660988,567,6452,"Brasília, Brasil",Jair M. Bolsonaro,jairbolsonaro,10551,,http://www.bolsonaro.com.br,true
,Tue May 19 16:26:11 +0000 2020,KomeshaCorona,https://twitter.com/MOH_Kenya/status/1262781608643485697/photo/1,,32,1262781608643485697,,,,en,,false,15,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Out of 214 cases detected at Kenya - Tanzania border, 182 are foreigners.

#KomeshaCorona update. https://t.co/kPKFTx7WcA",https://twitter.com/MOH_Kenya/status/1262781608643485697,Tue Feb 02 08:18:22 +0000 2016,MOH_Kenya,false,"Working towards building a healthy, productive and globally competitive nation.",654,216012,654,217,"Nairobi, Kenya",Ministry of Health,MOH_Kenya,9594,,http://www.health.go.ke/,true
,Mon Feb 10 17:35:50 +0000 2020,,https://twitter.com/TheView/status/1226922738935353344/video/1,http://abcn.ws/31HDv8p,345,1226922738935353344,,,,en,,false,67,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",California Gov. @GavinNewsom calls his state “the most un-Trump state in America”: “Trump is just scared of California.” https://t.co/ZI4qmFPRLY https://t.co/llG7wmubD1,https://twitter.com/TheView/status/1226922738935353344,Thu Feb 19 00:18:04 +0000 2009,TheView,false,"Join us for #HotTopics with @WhoopiGoldberg, @JoyVBehar, @sarahaines, @sunny, @MeghanMcCain, and @ananavarro! Comments/handle may be published online/TV by ABC",13009,829644,1624,3486,Weekdays 11e|10c|p on ABC,The View,TheView,66602,,http://ABCNews.com/TheView,true
,Thu Jun 18 07:45:25 +0000 2020,,,http://fondationpanzirdc.org http://panzifoundation.org http://hopitaldepanzi.org http://mukwegefoundation.org,79,1273522187320938496,,,,en,,false,32,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Statements or press releases posted in my name but not appearing on our social networks 
@PanziFoundation
@PanziUSA
@MukwegeFound
 or our official sites https://t.co/ODQFGakgcm https://t.co/0DEwKkzxw1 https://t.co/KekC4StAma https://t.co/f0pTQFf4mr are not genuine.",https://twitter.com/DenisMukwege/status/1273522187320938496,Tue Oct 02 14:17:07 +0000 2012,DenisMukwege,false,"Chirurgien Gynécologue; fondateur & médecin directeur de Hôpital Panzi, président de @PanziFoundation @PanziUSA, Prix Sakharov 2014, Prix Nobel de la Paix 2018",314,144081,102,409,République Démocratique Congo,Denis Mukwege,DenisMukwege,386,,http://www.drmukwege.com,true
,Thu May 21 17:58:08 +0000 2020,mascarillas COVID19 EsteVirusLoParamosUnidos,https://twitter.com/sanidadgob/status/1263529525650034690/video/1,,301,1263529525650034690,,,,es,,false,286,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","😷El uso de #mascarillas higiénicas en la población general podría colaborar en la disminución de la transmisión del #COVID19

La mascarilla es obligatoria cuando no se puede mantener la distancia de seguridad.

Sigue estas recomendaciones y recuerda que #EsteVirusLoParamosUnidos https://t.co/pLsHHbHpPC",https://twitter.com/sanidadgob/status/1263529525650034690,Thu Dec 30 09:00:21 +0000 2010,sanidadgob,false,Ministerio de Sanidad,3350,575979,677,3692,"Madrid, España",Ministerio de Sanidad,sanidadgob,16038,,http://www.mscbs.gob.es/,true
,Thu Jun 04 13:44:10 +0000 2020,,,https://bit.ly/2XzwlTv,1404,1268539040053301249,,,,en,,false,241,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",My full speech for the just-concluded State of the Nation Address can be obtained here: https://t.co/qvuISW0lyK,https://twitter.com/KagutaMuseveni/status/1268539040053301249,Sat Mar 27 15:08:09 +0000 2010,KagutaMuseveni,false,President of the Republic of Uganda,84,1962393,28,814,Uganda,Yoweri K Museveni,KagutaMuseveni,6912,,http://www.yowerikmuseveni.com,true
,Sat May 16 21:34:00 +0000 2020,,,,188,1261771908531486720,,,,ar,,,125,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","في تطور صادم ، قدم رئيس مدغشقر ادعاء مثيرًا بأن منظمة الصحة العالمية عرضت رشوة بقيمة 20 مليون دولار لتسميم علاج COVID-19 ودعى جميع الدول الأفريقية إلى مغادرة منظمة الصحة العالمية.
 كل هذا بعد أن انتقد رئيس مدغشقر منظمة الصحة العالمية",https://twitter.com/Artemisness80/status/1261771908531486720,Sun Jun 30 03:41:35 +0000 2019,Artemisness80,false,,8384,17941,385,38,United States,Nisreen,Artemisness80,22481,,,false
,Mon Jun 08 20:40:16 +0000 2020,,,,291,1270093309126438912,,,,en,,,151,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Protestors&amp;others: A negative test for COVID-19 does NOT RULE OUT INFECTION if you don't have symptoms (&amp; it's not 100% accurate even if you do). Let me explain 1 of the giant unknowns for testing for COVID-19/SARS-COV-2 that impacts so many things. Discussed w/ @CT_Bergstrom,https://twitter.com/DiseaseEcology/status/1270093309126438912,Mon Aug 05 13:38:22 +0000 2013,DiseaseEcology,false,"Disease Ecology, Population Biology",1867,6509,118,266,Univ California Santa Cruz,A Marm Kilpatrick,DiseaseEcology,3516,,http://kilpatrick.eeb.ucsc.edu/,false
,Tue Apr 21 03:38:15 +0000 2020,Russian,https://twitter.com/I30mki/status/1252441490065731584/video/1,,199,1252441490065731584,,,,en,,false,58,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Russian Mil Mi-26 have Guinness World Record ❤️🚁🏅🎖️❤️
that is a Helicopter dropping 226 paratroopers from 6500m.
this could be it..... no body would ever break it in near future. https://t.co/Wdg3xyomkv",https://twitter.com/I30mki/status/1252441490065731584,Sat Jun 30 17:52:05 +0000 2018,I30mki,false,"i am a Defence analyst of DFI.. News i post or Copy paste from Different forums,  ..🇷🇺🇮🇳, RT's are not my endorsements....",73259,16017,297,148,India,Sukhoi Su-57 Felon 🇷🇺🇮🇳,I30mki,51385,,,false
,Sat May 09 02:59:15 +0000 2020,,https://twitter.com/EyeVallenatoo/status/1258954657474494464/video/1,,280,1258954657474494464,,,,es,,false,73,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Avispones gigantes tienen azotados a los habitantes de EeUu.. https://t.co/h89F4lHrl7,https://twitter.com/EyeVallenatoo/status/1258954657474494464,Thu Jan 10 00:05:20 +0000 2019,EyeVallenatoo,false,Los chismes y vídeos mas virales de Colombia y el mundo 🤪,1751,53683,66,3,Colombia,OJO VALLENATO OFICIAL,EyeVallenatoo,1105,,,false
,Sun May 03 13:54:51 +0000 2020,IndiaFightsCorona StaySafe,https://twitter.com/cbic_india/status/1256945319071215616/photo/1,http://gst.gov.in,1038,1256945319071215616,,,,en,,false,682,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taxpayers Beware !!!
Please do not click on any fake link which promises to give refund. These are phishing messages and are not sent by CBIC or @Infosys_GSTN. Visit https://t.co/GTcdBJ0Pec for online filings related to GST #IndiaFightsCorona #StaySafe https://t.co/IFifz0wdV0",https://twitter.com/cbic_india/status/1256945319071215616,Wed Jul 22 07:09:46 +0000 2015,cbic_india,false,"Official Handle of the Central Board of Indirect Taxes & Customs, responsible for administering Indirect Taxes in India Ministry of Finance, Government of India",10963,371411,168,435,,CBIC,cbic_india,13119,,http://cbic.gov.in,true
,Tue May 26 12:25:11 +0000 2020,,,https://twitter.com/SeanParnellUSA/status/1264180747277144069,52812,1265257673039249408,,,,en,,false,14960,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sean Parnell is an American Hero. Conor Lamb has proven to be an American fraud, and a puppet for Crazy Nancy Pelosi. He said he would NOT vote for her for Speaker, and did. Will kill 2A. Voted to impeach (on nothing). A TOTAL &amp; COMPLETE Sean Parnell Endorsement! https://t.co/v1OnY0MI8m",https://twitter.com/realDonaldTrump/status/1265257673039249408,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,false,45th President of the United States of America🇺🇸,5,87237857,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,true
,Sun Jun 14 19:19:07 +0000 2020,COVID19 FakeNews FakeNewsAlert,https://twitter.com/MadihaAbidAli/status/1272247214732165122/photo/1,,49,1272247214732165122,,,,en,,false,25,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A day before yesterday fire erupted in the operation theatre of the multi-storey emergency ward building of the Services Hospital Lahore. Few people are circulating the video and relating it with #COVID19 situation. Please beware of #FakeNews
#FakeNewsAlert https://t.co/95vrZ3nEGb",https://twitter.com/MadihaAbidAli/status/1272247214732165122,Thu Mar 24 12:24:10 +0000 2011,MadihaAbidAli,false,"Journalist | Professional Fellow @UofOklahoma @StateDept @exchangealumni | Hosts Top Story @LahoreNewsHD @DunyaNews | Former: ARY, Express | Views = personal.",9747,57442,721,73,"Lahore, Pakistan",Madiha Abid Ali,MadihaAbidAli,1772,,https://www.youtube.com/playlist?list=PLuAPyaFdqtruDyVjiSKCfdxPPgElb-quw,true
,Sat Jun 13 09:50:47 +0000 2020,,,,3313,1271741800013877248,,,,it,,,505,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Pioggia di critiche e di prese in giro sul Fatto Quotidiano perché ha ottenuto un prestito di 2 milioni e mezzo garantito dallo Stato. Io invece penso che Travaglio  sia stato bravo. Sono pochi in Italia a ricevere soldi da Conte. Chi incassa sia sempre lodato.,https://twitter.com/vfeltri/status/1271741800013877248,Tue Feb 07 11:00:42 +0000 2012,vfeltri,false,,2173,490109,539,1331,Milano,Vittorio Feltri,vfeltri,6673,,http://www.liberoquotidiano.it,false
,Mon May 25 15:01:45 +0000 2020,,https://twitter.com/nagaonpolice/status/1264934686326796288/video/1,,347,1264934686326796288,,,,en,,false,100,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fake News Alert : Video is being circulated that some people escaped from train near Raha, Nagaon to avoid quarantine.

Reality Check : This video is not from Assam.
@assampolice https://t.co/zcO8Al3nQX",https://twitter.com/nagaonpolice/status/1264934686326796288,Thu Oct 01 06:46:49 +0000 2015,nagaonpolice,false,"Official Twitter Account of Nagaon District Police, Assam India. Dial 100 in case of emergency.",980,4605,235,8,"Nagaon, India",Nagaon Police,nagaonpolice,618,,,true
,Thu Jun 11 16:50:47 +0000 2020,,,https://plataforma.quieroauditoriaenergetica.org/blog/14-categoria-blog-1/513-bruselas-5ge-covid,14,1271122718432378880,,,,es,,false,15,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Bruselas confirma; ""La tecnología 5G es perjudicial para la Salud Humana y el Medio Ambiente"" | El Consejo de la UE toma nota de la posible afectación para la salud por las nuevas tecnologías del tecno-capitalismo de barbarie. 
 https://t.co/OEiq4rISQ9 vía @quieroauditoria",https://twitter.com/cleporati/status/1271122718432378880,Mon Apr 13 14:14:11 +0000 2009,cleporati,false,"En las comunicaciones, y profe de Marketing Político. Magister en Antropología y Filosofía.",115013,37354,2666,171,,cristian leporati,cleporati,95933,,,true
,Tue Apr 07 12:43:57 +0000 2020,,https://twitter.com/saglikbakanligi/status/1247505392843792384/video/1,,3386,1247505392843792384,,,,tr,,false,1320,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🔵 Tıbbi Maske 🔵

- Tıbbi maske kullanımı sırasında nelere dikkat edilmelidir? 
- Tıbbi maske nasıl takılır?
- Tıbbi maske nasıl çıkarılır?

Tıbbi maskeyi takma öncesinde ve çıkarma sonrasında el hijyenini sağlamak oldukça önemlidir. https://t.co/iA2MaRhr7X",https://twitter.com/saglikbakanligi/status/1247505392843792384,Tue Apr 17 15:18:55 +0000 2012,saglikbakanligi,false,T.C. Sağlık Bakanlığı resmi Twitter sayfası. Önerilerinizi ve şikayetlerinizi @sagliklicozum hesabına iletebilirsiniz.,371,1877295,16,775,,T.C. Sağlık Bakanlığı,saglikbakanligi,17673,,http://saglik.gov.tr,true
,Mon Jan 27 14:22:32 +0000 2020,coronavirus,https://twitter.com/WHO/status/1221800661039419398/photo/1,,5037,1221800661039419398,,,,en,,false,4760,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Q: Are antibiotics effective in preventing and treating the new #coronavirus (2019-nCoV)?
A: No, antibiotics do not work against viruses, only bacteria.
The 2019-nC0V is a virus and, therefore, antibiotics should  not be used as a means of prevention or treatment. https://t.co/F6qMz0ojoh",https://twitter.com/WHO/status/1221800661039419398,Wed Apr 23 19:56:27 +0000 2008,WHO,false,"We are the #UnitedNations’ health agency. We are committed to achieving better health for everyone, everywhere - #HealthForAll",11544,8389069,1728,32266,"Geneva, Switzerland",World Health Organization (WHO),WHO,55729,,http://www.who.int,true
,Tue Jun 16 20:11:57 +0000 2020,,https://twitter.com/jairbolsonaro/status/1272985282904801286/video/1,,50390,1272985282904801286,,,,pt,,false,12858,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","- Ao contrário do que divulgou a mídia brasileira, a retirada do status de ""uso emergencial hospitalar"" pela FDA na verdade AMPLIA o tratamento com hidroxicloroquina nos EUA, permitindo o uso do medicamento, antes restrito, em qualquer ambiente, desde que receitado por um médico. https://t.co/DVyF8lZJ6g",https://twitter.com/jairbolsonaro/status/1272985282904801286,Wed Mar 31 23:13:44 +0000 2010,jairbolsonaro,false,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷. Parler: JairMBolsonaro",3194,6660988,567,6452,"Brasília, Brasil",Jair M. Bolsonaro,jairbolsonaro,10551,,http://www.bolsonaro.com.br,true
,Sat Aug 04 08:30:21 +0000 2018,,https://twitter.com/VladZinen/status/1025660196218183680/video/1,,5,1025660196218183680,,,,ru,,false,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Выброска парашютистов - спортсменов с Ми-26 https://t.co/XS1FUMbkcE,https://twitter.com/VladZinen/status/1025660196218183680,Sat Jun 10 06:30:06 +0000 2017,VladZinen,false,"😉Будешь пить морковный сок - станешь крепок и высок!
Присягал СССР, служил России
Не хочешь кормить свою армию - будешь кормить чужую! 
Мы русские, с нами Бог!",14597,1159,182,28,Россия,Владимир З.,VladZinen,25871,,,false
,Fri May 29 08:51:08 +0000 2020,COVID19,https://twitter.com/WHOAFRO/status/1266290970837958657/photo/1,https://arcg.is/XvuSX,148,1266290970837958657,,,,en,,false,100,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Over 128,500 confirmed #COVID19 cases on the African continent - with more than 53,000 recoveries &amp; 3,700 deaths. View country figures &amp; more with the WHO African Region COVID-19 Dashboard: https://t.co/V0fkK7WnuG https://t.co/H7aVNiWugS",https://twitter.com/WHOAFRO/status/1266290970837958657,Tue Apr 03 14:18:21 +0000 2012,WHOAFRO,false,Official twitter account for the World Health Organization Regional Office for Africa - WHO/AFRO,4699,215478,539,849,"Brazzaville, Congo",WHO African Region,WHOAFRO,10435,,http://www.afro.who.int,true
,Sun Apr 12 12:53:22 +0000 2020,,https://twitter.com/guatemala_dgac/status/1249319701655818241/video/1,,5,1249319701655818241,,,,es,,false,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1/3 🗓 En este domingo 12 de abril, el Departamento de Operaciones Aeroportuarias del Aeropuerto Internacional La Aurora informa: https://t.co/A20OkqtW7s",https://twitter.com/guatemala_dgac/status/1249319701655818241,Mon May 26 22:25:21 +0000 2014,guatemala_dgac,false,Cuenta Oficial de la Dirección General de Aeronáutica Civil de Guatemala.,968,10854,212,74,Guatemala,DGAC Guatemala,guatemala_dgac,6219,,http://www.dgac.gob.gt,false
,Wed Jun 10 08:05:23 +0000 2020,,,,6459,1270628112926212097,,,,en,,,4241,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's ""odd"" that the ANITFA insurgency happened just as COVID-19 loses steam
It's ""odd"" that COVID-19 happened the moment impeachment failed.
It's ""odd"" that impeachment happened the moment Russian hoax failed.
The Russian hoax happened because Hillary lost.
Notice the pattern?",https://twitter.com/hucklebee_sarah/status/1270628112926212097,Fri Oct 18 23:41:24 +0000 2019,hucklebee_sarah,false,"I'm not who you think I am, but @mollyjongfast blocked me, just in case. 
But I am still #MAGA #KAG #WWG1WGA. #TakeTheOath ✝️ 🇺🇸",35234,28403,28047,26,Arkansas,Sarah Hucklebee🇺🇸,hucklebee_sarah,3986,,,false
