,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified,cleaned_text,token_length,sentence_length
28,,Sun Jun 21 04:33:19 +0000 2020,,https://twitter.com/TatePartyof8/status/1274561009328336896/photo/1,,13246,1274561009328336896,,,,en,,False,3831,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",THIS is SO dead on!!  👏🏻👏🏻👏🏻👏🏻@serenawilliams https://t.co/sxmQI4WNYN,https://twitter.com/TatePartyof8/status/1274561009328336896,Fri Apr 14 05:33:57 +0000 2017,TatePartyof8,False,"Wife to Steve . Mom to 6 {including bbg triplets} . Photographer . Mom to Hayes, our angel warrior https://t.co/7R0KYNL6Qs https://t.co/zIPSpq7ljX",6310,419,877,0,"Holladay, UT",Savanna Tate,TatePartyof8,1039,,,False,this is so dead on  @serenawilliams ,7,1
29,,Thu May 14 19:55:02 +0000 2020,,,,22369,1261022227543265286,,,,pt,,,4439,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alguém sabe se o doria mandou recolher cloroquina e hidroxicloroquina de farmácias do Estado de São Paulo? Se isso ocorreu, pra onde foram os remédios?",https://twitter.com/ArthurWeint/status/1261022227543265286,Sun Dec 16 07:46:42 +0000 2018,ArthurWeint,False,"Professor de Direito da Unifesp. Bacharel, Mestre e Doutor em Direito pela USP. Pós-Doutor pela Unifesp.🇧🇷",30101,558184,231,504,,Arthur Weintraub,ArthurWeint,5196,,https://www.youtube.com/c/ArthurWeintraubb,True,alguém sabe se o doria mandou recolher cloroquina e hidroxicloroquina de farmácias do estado de são paulo se isso ocorreu pra onde foram os remédios,25,1
30,,Sun Oct 13 23:41:01 +0000 2019,SiSePuede,https://twitter.com/elisacarrio/status/1183528094700838912/video/1,,5856,1183528094700838912,,,,es,,False,2039,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El 19 en el Obelisco ""Marcha por la Libertad"" #SiSePuede 🇦🇷 https://t.co/0DpQrxb1NK",https://twitter.com/elisacarrio/status/1183528094700838912,Tue Jul 09 00:07:26 +0000 2013,elisacarrio,False,Ex Diputada Nacional CC-ARI,1622,1221770,348,1362,Cuenta Oficial - Argentina,Elisa Lilita Carrió,elisacarrio,10366,,http://www.elisacarrio.org,True,el 19 en el obelisco marcha por la libertad #sisepuede  ,11,1
31,,Wed Jun 24 21:12:49 +0000 2020,,https://twitter.com/UtahDPS/status/1275899703700291584/photo/1,https://bci.utah.gov/concealed-firearm/general-information/concealed-firearm-permit-frequently-asked-questions/,140,1275899703700291584,,,,en,,False,54,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We're seeing some social media posts in which people are under the impression that wearing a mask and carrying concealed in Utah is a crime. 
It's not. 
Utah law has no prohibition against carrying a concealed firearm and wearing a mask. https://t.co/JMuFsiun06 https://t.co/WpPmzTxd7y",https://twitter.com/UtahDPS/status/1275899703700291584,Wed Mar 18 19:15:14 +0000 2009,UtahDPS,False,Official account for the Utah Department of Public Safety. Updates & incident information for our 11 divisions. #KeepingUtahSafe  https://t.co/VDJUaZDvfJ,1318,29604,456,571,Utah,Utah Public Safety,UtahDPS,6370,,http://dpsnews.utah.gov,True,"were seeing some social media posts in which people are under the impression that wearing a mask and carrying concealed in utah is a crime. 
its not. 
utah law has no prohibition against carrying a concealed firearm and wearing a mask.  ",44,3
32,,Wed Apr 15 20:41:42 +0000 2020,ID2020,,https://bit.ly/3a9aTrj,72,1250524724905426944,,,,en,,False,51,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thanks, @newhumanitarian for this story about how conspiracy theories and false accusations about #ID2020's work have obscured our message and, ultimately, led to death threats against our staff. We appreciate the opportunity to set the record straight.  https://t.co/aOojAzfV1k",https://twitter.com/ID2020/status/1250524724905426944,Fri May 15 08:37:53 +0000 2015,ID2020,False,1.1 billion people live without an officially recognized identity. We are a global alliance committed to solving this problem through #DigitalIdentity.,162,9048,3208,123,"Manhattan, NY",ID2020,ID2020,437,,http://www.id2020.org,False,thanks @newhumanitarian for this story about how conspiracy theories and false accusations about #id2020s work have obscured our message and ultimately led to death threats against our staff. we appreciate the opportunity to set the record straight.  ,41,2
33,,Sun Apr 26 18:34:07 +0000 2020,Dubai,,,210,1254478882683699200,,,,en,,,48,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Dubai's Supreme Committee of Crisis and Disaster Management eases restrictions on movement in Al Ras and Naif. The Decision comes as both areas record zero COVID-19 cases in the last two days.,https://twitter.com/DXBMediaOffice/status/1254478882683699200,Mon May 04 05:05:55 +0000 2009,DXBMediaOffice,False,The Official Twitter Feed of The Government of Dubai Media Office الحساب الرسمي للمكتب الإعلامي لحكومة دبي,0,2158190,168,1651,"Dubai, United Arab Emirates",Dubai Media Office,DXBMediaOffice,126721,,http://mediaoffice.ae/,True,#dubais supreme committee of crisis and disaster management eases restrictions on movement in al ras and naif. the decision comes as both areas record zero covid19 cases in the last two days.,35,2
34,,Fri Jun 19 21:49:19 +0000 2020,,https://twitter.com/jairbolsonaro/status/1274096953450790914/video/1,,48313,1274096953450790914,,,,pt,,False,12837,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","O STF determinou que as ações diretas em relação ao covid-19 são de responsabilidade de estados e municípios. Mesmo assim, o @govbr não tem medido esforços no auxílio dos brasileiros desde o início. Lamentavelmente, estes fatos não são mostrados na maior parte da mídia. @secomvc https://t.co/g9yVB9f8hP",https://twitter.com/jairbolsonaro/status/1274096953450790914,Wed Mar 31 23:13:44 +0000 2010,jairbolsonaro,False,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷. Parler: JairMBolsonaro",3194,6660988,567,6452,"Brasília, Brasil",Jair M. Bolsonaro,jairbolsonaro,10551,,http://www.bolsonaro.com.br,True,o stf determinou que as ações diretas em relação ao covid19 são de responsabilidade de estados e municípios. mesmo assim o @govbr não tem medido esforços no auxílio dos brasileiros desde o início. lamentavelmente estes fatos não são mostrados na maior parte da mídia. @secomvc ,50,4
35,,Tue May 19 16:26:11 +0000 2020,KomeshaCorona,https://twitter.com/MOH_Kenya/status/1262781608643485697/photo/1,,32,1262781608643485697,,,,en,,False,15,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Out of 214 cases detected at Kenya - Tanzania border, 182 are foreigners.

#KomeshaCorona update. https://t.co/kPKFTx7WcA",https://twitter.com/MOH_Kenya/status/1262781608643485697,Tue Feb 02 08:18:22 +0000 2016,MOH_Kenya,False,"Working towards building a healthy, productive and globally competitive nation.",654,216012,654,217,"Nairobi, Kenya",Ministry of Health,MOH_Kenya,9594,,http://www.health.go.ke/,True,"out of 214 cases detected at kenya  tanzania border 182 are foreigners.

#komeshacorona update. ",17,2
36,,Mon Feb 10 17:35:50 +0000 2020,,https://twitter.com/TheView/status/1226922738935353344/video/1,http://abcn.ws/31HDv8p,345,1226922738935353344,,,,en,,False,67,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",California Gov. @GavinNewsom calls his state “the most un-Trump state in America”: “Trump is just scared of California.” https://t.co/ZI4qmFPRLY https://t.co/llG7wmubD1,https://twitter.com/TheView/status/1226922738935353344,Thu Feb 19 00:18:04 +0000 2009,TheView,False,"Join us for #HotTopics with @WhoopiGoldberg, @JoyVBehar, @sarahaines, @sunny, @MeghanMcCain, and @ananavarro! Comments/handle may be published online/TV by ABC",13009,829644,1624,3486,Weekdays 11e|10c|p on ABC,The View,TheView,66602,,http://ABCNews.com/TheView,True,california gov. @gavinnewsom calls his state the most untrump state in america trump is just scared of california.  ,21,2
37,,Thu Jun 18 07:45:25 +0000 2020,,,http://fondationpanzirdc.org http://panzifoundation.org http://hopitaldepanzi.org http://mukwegefoundation.org,79,1273522187320938496,,,,en,,False,32,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Statements or press releases posted in my name but not appearing on our social networks 
@PanziFoundation
@PanziUSA
@MukwegeFound
 or our official sites https://t.co/ODQFGakgcm https://t.co/0DEwKkzxw1 https://t.co/KekC4StAma https://t.co/f0pTQFf4mr are not genuine.",https://twitter.com/DenisMukwege/status/1273522187320938496,Tue Oct 02 14:17:07 +0000 2012,DenisMukwege,False,"Chirurgien Gynécologue; fondateur & médecin directeur de Hôpital Panzi, président de @PanziFoundation @PanziUSA, Prix Sakharov 2014, Prix Nobel de la Paix 2018",314,144081,102,409,République Démocratique Congo,Denis Mukwege,DenisMukwege,386,,http://www.drmukwege.com,True,"statements or press releases posted in my name but not appearing on our social networks 
@panzifoundation
@panziusa
@mukwegefound
 or our official sites     are not genuine.",29,1
38,,Thu May 21 17:58:08 +0000 2020,mascarillas COVID19 EsteVirusLoParamosUnidos,https://twitter.com/sanidadgob/status/1263529525650034690/video/1,,301,1263529525650034690,,,,es,,False,286,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","😷El uso de #mascarillas higiénicas en la población general podría colaborar en la disminución de la transmisión del #COVID19

La mascarilla es obligatoria cuando no se puede mantener la distancia de seguridad.

Sigue estas recomendaciones y recuerda que #EsteVirusLoParamosUnidos https://t.co/pLsHHbHpPC",https://twitter.com/sanidadgob/status/1263529525650034690,Thu Dec 30 09:00:21 +0000 2010,sanidadgob,False,Ministerio de Sanidad,3350,575979,677,3692,"Madrid, España",Ministerio de Sanidad,sanidadgob,16038,,http://www.mscbs.gob.es/,True,"el uso de #mascarillas higiénicas en la población general podría colaborar en la disminución de la transmisión del #covid19

la mascarilla es obligatoria cuando no se puede mantener la distancia de seguridad.

sigue estas recomendaciones y recuerda que #estevirusloparamosunidos ",43,2
39,,Thu Jun 04 13:44:10 +0000 2020,,,https://bit.ly/2XzwlTv,1404,1268539040053301249,,,,en,,False,241,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",My full speech for the just-concluded State of the Nation Address can be obtained here: https://t.co/qvuISW0lyK,https://twitter.com/KagutaMuseveni/status/1268539040053301249,Sat Mar 27 15:08:09 +0000 2010,KagutaMuseveni,False,President of the Republic of Uganda,84,1962393,28,814,Uganda,Yoweri K Museveni,KagutaMuseveni,6912,,http://www.yowerikmuseveni.com,True,my full speech for the justconcluded state of the nation address can be obtained here ,15,1
40,,Sat May 16 21:34:00 +0000 2020,,,,188,1261771908531486720,,,,ar,,,125,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","في تطور صادم ، قدم رئيس مدغشقر ادعاء مثيرًا بأن منظمة الصحة العالمية عرضت رشوة بقيمة 20 مليون دولار لتسميم علاج COVID-19 ودعى جميع الدول الأفريقية إلى مغادرة منظمة الصحة العالمية.
 كل هذا بعد أن انتقد رئيس مدغشقر منظمة الصحة العالمية",https://twitter.com/Artemisness80/status/1261771908531486720,Sun Jun 30 03:41:35 +0000 2019,Artemisness80,False,,8384,17941,385,38,United States,Nisreen,Artemisness80,22481,,,False,"في تطور صادم  قدم رئيس مدغشقر ادعاء مثيرا بأن منظمة الصحة العالمية عرضت رشوة بقيمة 20 مليون دولار لتسميم علاج covid19 ودعى جميع الدول الأفريقية إلى مغادرة منظمة الصحة العالمية.
 كل هذا بعد أن انتقد رئيس مدغشقر منظمة الصحة العالمية",41,2
41,,Mon Jun 08 20:40:16 +0000 2020,,,,291,1270093309126438912,,,,en,,,151,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Protestors&amp;others: A negative test for COVID-19 does NOT RULE OUT INFECTION if you don't have symptoms (&amp; it's not 100% accurate even if you do). Let me explain 1 of the giant unknowns for testing for COVID-19/SARS-COV-2 that impacts so many things. Discussed w/ @CT_Bergstrom,https://twitter.com/DiseaseEcology/status/1270093309126438912,Mon Aug 05 13:38:22 +0000 2013,DiseaseEcology,False,"Disease Ecology, Population Biology",1867,6509,118,266,Univ California Santa Cruz,A Marm Kilpatrick,DiseaseEcology,3516,,http://kilpatrick.eeb.ucsc.edu/,False,protestorsampothers a negative test for covid19 does not rule out infection if you dont have symptoms amp its not 100 accurate even if you do. let me explain 1 of the giant unknowns for testing for covid19sarscov2 that impacts so many things. discussed w @ctbergstrom,48,3
42,,Tue Apr 21 03:38:15 +0000 2020,Russian,https://twitter.com/I30mki/status/1252441490065731584/video/1,,199,1252441490065731584,,,,en,,False,58,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Russian Mil Mi-26 have Guinness World Record ❤️🚁🏅🎖️❤️
that is a Helicopter dropping 226 paratroopers from 6500m.
this could be it..... no body would ever break it in near future. https://t.co/Wdg3xyomkv",https://twitter.com/I30mki/status/1252441490065731584,Sat Jun 30 17:52:05 +0000 2018,I30mki,False,"i am a Defence analyst of DFI.. News i post or Copy paste from Different forums,  ..🇷🇺🇮🇳, RT's are not my endorsements....",73259,16017,297,148,India,Sukhoi Su-57 Felon 🇷🇺🇮🇳,I30mki,51385,,,False,"#russian mil mi26 have guinness world record 
that is a helicopter dropping 226 paratroopers from 6500m.
this could be it..... no body would ever break it in near future. ",33,2
43,,Sat May 09 02:59:15 +0000 2020,,https://twitter.com/EyeVallenatoo/status/1258954657474494464/video/1,,280,1258954657474494464,,,,es,,False,73,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Avispones gigantes tienen azotados a los habitantes de EeUu.. https://t.co/h89F4lHrl7,https://twitter.com/EyeVallenatoo/status/1258954657474494464,Thu Jan 10 00:05:20 +0000 2019,EyeVallenatoo,False,Los chismes y vídeos mas virales de Colombia y el mundo 🤪,1751,53683,66,3,Colombia,OJO VALLENATO OFICIAL,EyeVallenatoo,1105,,,False,avispones gigantes tienen azotados a los habitantes de eeuu.. ,10,1
44,,Sun May 03 13:54:51 +0000 2020,IndiaFightsCorona StaySafe,https://twitter.com/cbic_india/status/1256945319071215616/photo/1,http://gst.gov.in,1038,1256945319071215616,,,,en,,False,682,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taxpayers Beware !!!
Please do not click on any fake link which promises to give refund. These are phishing messages and are not sent by CBIC or @Infosys_GSTN. Visit https://t.co/GTcdBJ0Pec for online filings related to GST #IndiaFightsCorona #StaySafe https://t.co/IFifz0wdV0",https://twitter.com/cbic_india/status/1256945319071215616,Wed Jul 22 07:09:46 +0000 2015,cbic_india,False,"Official Handle of the Central Board of Indirect Taxes & Customs, responsible for administering Indirect Taxes in India Ministry of Finance, Government of India",10963,371411,168,435,,CBIC,cbic_india,13119,,http://cbic.gov.in,True,"taxpayers beware 
please do not click on any fake link which promises to give refund. these are phishing messages and are not sent by cbic or @infosysgstn. visit  for online filings related to gst #indiafightscorona #staysafe ",41,3
45,,Tue May 26 12:25:11 +0000 2020,,,https://twitter.com/SeanParnellUSA/status/1264180747277144069,52812,1265257673039249408,,,,en,,False,14960,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sean Parnell is an American Hero. Conor Lamb has proven to be an American fraud, and a puppet for Crazy Nancy Pelosi. He said he would NOT vote for her for Speaker, and did. Will kill 2A. Voted to impeach (on nothing). A TOTAL &amp; COMPLETE Sean Parnell Endorsement! https://t.co/v1OnY0MI8m",https://twitter.com/realDonaldTrump/status/1265257673039249408,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,False,45th President of the United States of America🇺🇸,5,87237857,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,True,sean parnell is an american hero. conor lamb has proven to be an american fraud and a puppet for crazy nancy pelosi. he said he would not vote for her for speaker and did. will kill 2a. voted to impeach on nothing. a total amp complete sean parnell endorsement ,54,6
